57610.0, {'1863241632': np.float32(0.0), '2330725114': np.float32(0.0), '243351999': np.float32(0.0), '243641585': np.float32(0.0), '243749571': np.float32(0.0), '30503246': np.float32(0.0), '30624898': np.float32(0.0), '32564122': np.float32(0.0), '89127267': np.float32(0.0), '89173763': np.float32(0.0), '89173808': np.float32(0.0), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(0.0), 'cluster_1863241547_1863241548_1976170214': np.float32(0.0), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(0.0), 'gneJ143': np.float32(0.0), 'gneJ207': np.float32(0.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(0.0), 'gneJ255': np.float32(0.0), 'gneJ257': np.float32(0.0)}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
60440.0, {'1863241632': np.float32(-0.14732143), '2330725114': np.float32(-0.12946428), '243351999': np.float32(-0.026785715), '243641585': np.float32(-1.3392857), '243749571': np.float32(-4.0), '30503246': np.float32(-0.013392857), '30624898': np.float32(-0.33482143), '32564122': np.float32(-0.35267857), '89127267': np.float32(-0.22321428), '89173763': np.float32(-1.1473215), '89173808': np.float32(-0.04017857), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(-0.013392857), 'cluster_1863241547_1863241548_1976170214': np.float32(-1.5089285), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(0.0), 'gneJ143': np.float32(-1.6741072), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(0.0), 'gneJ255': np.float32(-0.3392857), 'gneJ257': np.float32(-0.8526786)}, {'1863241632': 2, '2330725114': 5, '243351999': 2, '243641585': 5, '243749571': 10, '30503246': 1, '30624898': 1, '32564122': 2, '89127267': 2, '89173763': 6, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 3, '2330725114': 6, '243351999': 2, '243641585': 8, '243749571': 16, '30503246': 1, '30624898': 1, '32564122': 5, '89127267': 5, '89173763': 13, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 9, 'gneJ207': 18, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 9}, 
60450.0, {'1863241632': np.float32(-0.25), '2330725114': np.float32(-0.2767857), '243351999': np.float32(-0.116071425), '243641585': np.float32(-1.4196428), '243749571': np.float32(-2.7544644), '30503246': np.float32(-0.058035713), '30624898': np.float32(-0.3794643), '32564122': np.float32(-0.026785715), '89127267': np.float32(0.0), '89173763': np.float32(-1.8080357), '89173808': np.float32(-0.12946428), 'cluster_1427494838_273472399': np.float32(-0.035714287), 'cluster_1757124350_1757124352': np.float32(-0.058035713), 'cluster_1863241547_1863241548_1976170214': np.float32(-0.65625), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.02232143), 'gneJ143': np.float32(-2.0982144), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(-0.013392857), 'gneJ255': np.float32(-0.017857144), 'gneJ257': np.float32(-1.0044643)}, {'1863241632': 2, '2330725114': 6, '243351999': 2, '243641585': 5, '243749571': 7, '30503246': 1, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 8, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 3, '2330725114': 9, '243351999': 2, '243641585': 6, '243749571': 14, '30503246': 1, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 15, '89173808': 3, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 11, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 7}, 
60460.0, {'1863241632': np.float32(0.0), '2330725114': np.float32(-0.58928573), '243351999': np.float32(-0.29017857), '243641585': np.float32(-1.7723215), '243749571': np.float32(-3.0267856), '30503246': np.float32(-0.008928572), '30624898': np.float32(0.0), '32564122': np.float32(-0.004464286), '89127267': np.float32(-0.026785715), '89173763': np.float32(-2.5625), '89173808': np.float32(-0.29910713), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(-0.102678575), 'cluster_1863241547_1863241548_1976170214': np.float32(-0.42410713), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.06696428), 'gneJ143': np.float32(-2.8125), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(-0.084821425), 'gneJ255': np.float32(-0.13392857), 'gneJ257': np.float32(-1.3169643)}, {'1863241632': 0, '2330725114': 8, '243351999': 4, '243641585': 7, '243749571': 6, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 1, '89173763': 10, '89173808': 3, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 10, '243351999': 5, '243641585': 8, '243749571': 12, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 1, '89173763': 17, '89173808': 4, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 21, 'gneJ207': 19, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 3, 'gneJ257': 7}, 
60470.0, {'1863241632': np.float32(-0.035714287), '2330725114': np.float32(-0.69196427), '243351999': np.float32(-0.071428575), '243641585': np.float32(-2.1964285), '243749571': np.float32(-2.044643), '30503246': np.float32(-0.0625), '30624898': np.float32(0.0), '32564122': np.float32(0.0), '89127267': np.float32(-0.071428575), '89173763': np.float32(-1.5714285), '89173808': np.float32(0.0), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(-0.14732143), 'cluster_1863241547_1863241548_1976170214': np.float32(-0.6160714), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.19642857), 'gneJ143': np.float32(-1.5535715), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(-0.17410715), 'gneJ255': np.float32(0.0), 'gneJ257': np.float32(-1.6294643)}, {'1863241632': 2, '2330725114': 5, '243351999': 1, '243641585': 8, '243749571': 6, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 8, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 4}, {'1863241632': 2, '2330725114': 7, '243351999': 1, '243641585': 10, '243749571': 10, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 9, 'gneJ207': 21, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 7}, 
60480.0, {'1863241632': np.float32(-0.12946428), '2330725114': np.float32(-0.85714287), '243351999': np.float32(0.0), '243641585': np.float32(-2.6785715), '243749571': np.float32(-2.049107), '30503246': np.float32(-0.13839285), '30624898': np.float32(0.0), '32564122': np.float32(-0.03125), '89127267': np.float32(-0.20089285), '89173763': np.float32(-1.8080357), '89173808': np.float32(0.0), 'cluster_1427494838_273472399': np.float32(-0.017857144), 'cluster_1757124350_1757124352': np.float32(-0.004464286), 'cluster_1863241547_1863241548_1976170214': np.float32(-0.9151786), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(0.0), 'gneJ143': np.float32(-1.8794643), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(-0.02232143), 'gneJ210': np.float32(-0.26785713), 'gneJ255': np.float32(0.0), 'gneJ257': np.float32(-0.4955357)}, {'1863241632': 2, '2330725114': 5, '243351999': 0, '243641585': 8, '243749571': 6, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 16, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 2}, {'1863241632': 3, '2330725114': 6, '243351999': 0, '243641585': 12, '243749571': 10, '30503246': 2, '30624898': 0, '32564122': 1, '89127267': 3, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 13, 'gneJ207': 24, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 5}, 
60490.0, {'1863241632': np.float32(-0.21428572), '2330725114': np.float32(-1.0178572), '243351999': np.float32(0.0), '243641585': np.float32(-3.2410715), '243749571': np.float32(-2.138393), '30503246': np.float32(-0.28125), '30624898': np.float32(0.0), '32564122': np.float32(-0.07589286), '89127267': np.float32(-0.33482143), '89173763': np.float32(-2.330357), '89173808': np.float32(0.0), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(-0.21875), 'cluster_1863241547_1863241548_1976170214': np.float32(-1.3303572), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.04464286), 'gneJ143': np.float32(-2.4598215), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(-0.35267857), 'gneJ255': np.float32(-0.004464286), 'gneJ257': np.float32(-0.3169643)}, {'1863241632': 2, '2330725114': 8, '243351999': 0, '243641585': 8, '243749571': 5, '30503246': 2, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 2, '2330725114': 8, '243351999': 0, '243641585': 13, '243749571': 9, '30503246': 4, '30624898': 0, '32564122': 1, '89127267': 3, '89173763': 13, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 6, 'cluster_1863241547_1863241548_1976170214': 11, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 13, 'gneJ207': 26, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 8}, 
60500.0, {'1863241632': np.float32(-0.30357143), '2330725114': np.float32(-0.6875), '243351999': np.float32(0.0), '243641585': np.float32(-3.5357144), '243749571': np.float32(-2.1964285), '30503246': np.float32(0.0), '30624898': np.float32(0.0), '32564122': np.float32(0.0), '89127267': np.float32(-0.46875), '89173763': np.float32(-3.0044644), '89173808': np.float32(0.0), 'cluster_1427494838_273472399': np.float32(-0.017857144), 'cluster_1757124350_1757124352': np.float32(-0.48660713), 'cluster_1863241547_1863241548_1976170214': np.float32(-1.7767857), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.102678575), 'gneJ143': np.float32(-2.857143), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(-0.4419643), 'gneJ255': np.float32(-0.07589286), 'gneJ257': np.float32(-0.53571427)}, {'1863241632': 2, '2330725114': 5, '243351999': 0, '243641585': 8, '243749571': 5, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 2, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 14, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 4}, {'1863241632': 2, '2330725114': 5, '243351999': 0, '243641585': 10, '243749571': 9, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 3, '89173763': 16, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 6, 'cluster_1863241547_1863241548_1976170214': 11, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 12, 'gneJ207': 22, 'gneJ208': 0, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 8}, 
60510.0, {'1863241632': np.float32(0.0), '2330725114': np.float32(-0.91071427), '243351999': np.float32(-0.03125), '243641585': np.float32(-3.982143), '243749571': np.float32(-2.705357), '30503246': np.float32(-0.004464286), '30624898': np.float32(0.0), '32564122': np.float32(0.0), '89127267': np.float32(-0.6026786), '89173763': np.float32(-3.7857144), '89173808': np.float32(-0.017857144), 'cluster_1427494838_273472399': np.float32(-0.035714287), 'cluster_1757124350_1757124352': np.float32(-0.75446427), 'cluster_1863241547_1863241548_1976170214': np.float32(-2.3125), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.24107143), 'gneJ143': np.float32(-3.4375), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(0.0), 'gneJ255': np.float32(-0.004464286), 'gneJ257': np.float32(-0.89285713)}, {'1863241632': 0, '2330725114': 5, '243351999': 1, '243641585': 8, '243749571': 7, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 2, '89173763': 10, '89173808': 1, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 4}, {'1863241632': 0, '2330725114': 5, '243351999': 1, '243641585': 10, '243749571': 12, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 3, '89173763': 20, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 6, 'cluster_1863241547_1863241548_1976170214': 13, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 13, 'gneJ207': 17, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 8}, 
60520.0, {'1863241632': np.float32(0.0), '2330725114': np.float32(-0.3125), '243351999': np.float32(0.0), '243641585': np.float32(-2.642857), '243749571': np.float32(-3.3482144), '30503246': np.float32(-0.084821425), '30624898': np.float32(-0.04464286), '32564122': np.float32(-0.04464286), '89127267': np.float32(0.0), '89173763': np.float32(-4.0), '89173808': np.float32(-0.08035714), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(-1.0223215), 'cluster_1863241547_1863241548_1976170214': np.float32(-2.986607), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.07589286), 'gneJ143': np.float32(-4.0), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(0.0), 'gneJ255': np.float32(-0.04910714), 'gneJ257': np.float32(-0.24107143)}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 6, '243749571': 8, '30503246': 1, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 11, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 11, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 2, '243351999': 0, '243641585': 9, '243749571': 16, '30503246': 2, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 22, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 6, 'cluster_1863241547_1863241548_1976170214': 17, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 14, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 2, 'gneJ257': 2}, 
60530.0, {'1863241632': np.float32(-0.017857144), '2330725114': np.float32(-0.026785715), '243351999': np.float32(0.0), '243641585': np.float32(-3.0848215), '243749571': np.float32(-2.6160715), '30503246': np.float32(-0.008928572), '30624898': np.float32(-0.08928572), '32564122': np.float32(0.0), '89127267': np.float32(-0.08035714), '89173763': np.float32(-4.0), '89173808': np.float32(-0.16964285), 'cluster_1427494838_273472399': np.float32(0.0), 'cluster_1757124350_1757124352': np.float32(0.0), 'cluster_1863241547_1863241548_1976170214': np.float32(-3.8080356), 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': np.float32(-0.15625), 'gneJ143': np.float32(-1.1517857), 'gneJ207': np.float32(-4.0), 'gneJ208': np.float32(0.0), 'gneJ210': np.float32(-0.026785715), 'gneJ255': np.float32(-0.13839285), 'gneJ257': np.float32(-0.09375)}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 6, '243749571': 7, '30503246': 1, '30624898': 1, '32564122': 0, '89127267': 2, '89173763': 12, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 9, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 3}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 11, '243749571': 13, '30503246': 1, '30624898': 1, '32564122': 0, '89127267': 4, '89173763': 23, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 19, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 5, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 6}, 
